cgi,Ê±¼ä,download
460-00-10505085-1,2022/4/10,0.006459942
460-00-10505085-2,2022/4/10,0.003638677
460-00-10505085-3,2022/4/10,0.024679556
460-00-10505086-2,2022/4/10,0.002689352
460-00-10505086-3,2022/4/10,0.004048695
460-00-10505087-1,2022/4/10,0.008766318
460-00-10505087-2,2022/4/10,0.006939409
460-00-10505087-3,2022/4/10,0.026632625
460-00-10505088-3,2022/4/10,0.009676625
460-00-10505089-1,2022/4/10,0.003805078
460-00-10505089-2,2022/4/10,0.004924829
460-00-10505089-3,2022/4/10,0.006853428
460-00-10505090-1,2022/4/10,0.007423474
460-00-10505090-3,2022/4/10,0.007618313
460-00-10505096-2,2022/4/10,0.004169607
460-00-10505096-3,2022/4/10,0.009536169
460-00-10505097-1,2022/4/10,0.002119106
460-00-10505097-2,2022/4/10,0.004728875
460-00-10505098-1,2022/4/10,0.015199592
460-00-10505098-2,2022/4/10,0.012250474
460-00-10505099-1,2022/4/10,0.006131549
460-00-10505099-2,2022/4/10,0.007540907
460-00-10505100-1,2022/4/10,0.002821278
460-00-10505100-2,2022/4/10,0.003729032
460-00-10505101-1,2022/4/10,0.033028025
460-00-10505101-2,2022/4/10,0.015536356
460-00-10505101-3,2022/4/10,0.042466964
460-00-10505102-1,2022/4/10,0.029901138
460-00-10505102-2,2022/4/10,0.009276116
460-00-10505102-3,2022/4/10,0.00997599
460-00-10505106-1,2022/4/10,0.002585353
460-00-10505106-2,2022/4/10,0.004538605
460-00-10505106-3,2022/4/10,0.008371358
460-00-10505112-1,2022/4/10,0.006400187
460-00-10505112-2,2022/4/10,0.042374961
460-00-10505121-1,2022/4/10,0.005294388
460-00-10505121-2,2022/4/10,0.003600226
460-00-10505122-1,2022/4/10,0.032592961
460-00-10505122-2,2022/4/10,0.076745313
460-00-10505122-3,2022/4/10,0.007928226
460-00-10505124-1,2022/4/10,0.167879493
460-00-10505124-2,2022/4/10,0.332162892
460-00-10505129-1,2022/4/10,0.067872337
460-00-10505129-2,2022/4/10,0.048196533
460-00-10505129-3,2022/4/10,0.094297955
460-00-10505132-1,2022/4/10,0.059934315
460-00-10505132-2,2022/4/10,0.083675266
460-00-10505132-3,2022/4/10,0.076028247
460-00-10505134-1,2022/4/10,0.090803004
460-00-10505134-2,2022/4/10,0.045229317
460-00-10505192-1,2022/4/10,0.097975635
460-00-10505192-2,2022/4/10,0.075754029
460-00-10505192-3,2022/4/10,0.126388241
460-00-10505209-1,2022/4/10,0.019197801
460-00-10505209-2,2022/4/10,0.08952982
460-00-10505209-3,2022/4/10,0.128025965
460-00-10505065-1,2022/4/11,0.141495638
460-00-10505065-2,2022/4/11,0.138175664
460-00-10505065-3,2022/4/11,0.13208029
460-00-10505068-1,2022/4/11,0.029995847
460-00-10505068-2,2022/4/11,0.039837285
460-00-10505068-3,2022/4/11,0.0496769
460-00-10505085-1,2022/4/11,0.00379364
460-00-10505085-2,2022/4/11,0.003687679
460-00-10505085-3,2022/4/11,0.018758731
460-00-10505086-2,2022/4/11,0.001690414
460-00-10505086-3,2022/4/11,0.005116843
460-00-10505087-1,2022/4/11,0.010451873
460-00-10505087-2,2022/4/11,0.004708238
460-00-10505087-3,2022/4/11,0.02225367
460-00-10505088-3,2022/4/11,0.006506723
460-00-10505089-1,2022/4/11,0.007704034
460-00-10505089-2,2022/4/11,0.005772291
460-00-10505089-3,2022/4/11,0.008380505
460-00-10505090-1,2022/4/11,0.005451606
460-00-10505090-3,2022/4/11,0.007920858
460-00-10505096-2,2022/4/11,0.006619001
460-00-10505096-3,2022/4/11,0.009202053
460-00-10505097-1,2022/4/11,0.002483566
460-00-10505097-2,2022/4/11,0.004145572
460-00-10505098-1,2022/4/11,0.013840038
460-00-10505098-2,2022/4/11,0.020072965
460-00-10505099-1,2022/4/11,0.005921075
460-00-10505099-2,2022/4/11,0.006910041
460-00-10505100-1,2022/4/11,0.003108078
460-00-10505100-2,2022/4/11,0.004008587
460-00-10505101-1,2022/4/11,0.037017964
460-00-10505101-2,2022/4/11,0.022863842
460-00-10505101-3,2022/4/11,0.04140593
460-00-10505102-1,2022/4/11,0.037238735
460-00-10505102-2,2022/4/11,0.005496115
460-00-10505102-3,2022/4/11,0.007518013
460-00-10505106-1,2022/4/11,0.004606971
460-00-10505106-2,2022/4/11,0.005623341
460-00-10505106-3,2022/4/11,0.015179615
460-00-10505112-1,2022/4/11,0.005636268
460-00-10505112-2,2022/4/11,0.028442671
460-00-10505121-1,2022/4/11,0.003002442
460-00-10505121-2,2022/4/11,0.0037824
460-00-10505122-1,2022/4/11,0.027769253
460-00-10505122-2,2022/4/11,0.063599386
460-00-10505122-3,2022/4/11,0.010364955
460-00-10505124-1,2022/4/11,0.202615894
460-00-10505124-2,2022/4/11,0.322572502
460-00-10505129-1,2022/4/11,0.073620093
460-00-10505129-2,2022/4/11,0.049045959
460-00-10505129-3,2022/4/11,0.077923935
460-00-10505132-1,2022/4/11,0.057345855
460-00-10505132-2,2022/4/11,0.08545346
460-00-10505132-3,2022/4/11,0.073934555
460-00-10505134-1,2022/4/11,0.060921793
460-00-10505134-2,2022/4/11,0.037643003
460-00-10505192-1,2022/4/11,0.111926093
460-00-10505192-2,2022/4/11,0.074554847
460-00-10505192-3,2022/4/11,0.114453707
460-00-10505209-1,2022/4/11,0.022568851
460-00-10505209-2,2022/4/11,0.104281647
460-00-10505209-3,2022/4/11,0.122459469
460-00-10505065-1,2022/4/12,0.140779873
460-00-10505065-2,2022/4/12,0.149028622
460-00-10505065-3,2022/4/12,0.133886459
460-00-10505068-1,2022/4/12,0.03326445
460-00-10505068-2,2022/4/12,0.031977207
460-00-10505068-3,2022/4/12,0.056952551
460-00-10505085-1,2022/4/12,0.004051948
460-00-10505085-2,2022/4/12,0.005590246
460-00-10505085-3,2022/4/12,0.027776944
460-00-10505086-2,2022/4/12,0.00316009
460-00-10505086-3,2022/4/12,0.004956147
460-00-10505087-1,2022/4/12,0.015743066
460-00-10505087-2,2022/4/12,0.004408768
460-00-10505087-3,2022/4/12,0.021381859
460-00-10505088-3,2022/4/12,0.006721573
460-00-10505089-1,2022/4/12,0.012413255
460-00-10505089-2,2022/4/12,0.009184008
460-00-10505089-3,2022/4/12,0.007039673
460-00-10505090-1,2022/4/12,0.007458142
460-00-10505090-3,2022/4/12,0.013097467
460-00-10505096-2,2022/4/12,0.007689397
460-00-10505096-3,2022/4/12,0.011280281
460-00-10505097-1,2022/4/12,0.002901752
460-00-10505097-2,2022/4/12,0.005008518
460-00-10505098-1,2022/4/12,0.014338312
460-00-10505098-2,2022/4/12,0.017128075
460-00-10505099-1,2022/4/12,0.004910306
460-00-10505099-2,2022/4/12,0.004921564
460-00-10505100-1,2022/4/12,0.00303542
460-00-10505100-2,2022/4/12,0.004847856
460-00-10505101-1,2022/4/12,0.030777263
460-00-10505101-2,2022/4/12,0.023233262
460-00-10505101-3,2022/4/12,0.03826014
460-00-10505102-1,2022/4/12,0.032987904
460-00-10505102-2,2022/4/12,0.005066915
460-00-10505102-3,2022/4/12,0.007524349
460-00-10505106-1,2022/4/12,0.003848878
460-00-10505106-2,2022/4/12,0.011074723
460-00-10505106-3,2022/4/12,0.010240261
460-00-10505112-1,2022/4/12,0.006236881
460-00-10505112-2,2022/4/12,0.041718953
460-00-10505121-1,2022/4/12,0.014585796
460-00-10505121-2,2022/4/12,0.004481362
460-00-10505122-1,2022/4/12,0.022528251
460-00-10505122-2,2022/4/12,0.070869541
460-00-10505122-3,2022/4/12,0.010652207
460-00-10505124-1,2022/4/12,0.12053428
460-00-10505124-2,2022/4/12,0.275417093
460-00-10505129-1,2022/4/12,0.083050867
460-00-10505129-2,2022/4/12,0.045212739
460-00-10505129-3,2022/4/12,0.069722798
460-00-10505132-1,2022/4/12,0.05163785
460-00-10505132-2,2022/4/12,0.065679281
460-00-10505132-3,2022/4/12,0.073688802
460-00-10505134-1,2022/4/12,0.044720838
460-00-10505134-2,2022/4/12,0.040370402
460-00-10505192-1,2022/4/12,0.112070807
460-00-10505192-2,2022/4/12,0.082380999
460-00-10505192-3,2022/4/12,0.123149724
460-00-10505209-1,2022/4/12,0.013496773
460-00-10505209-2,2022/4/12,0.094374986
460-00-10505209-3,2022/4/12,0.104820033
460-00-10505065-1,2022/4/13,0.159391293
460-00-10505065-2,2022/4/13,0.158910032
460-00-10505065-3,2022/4/13,0.146773232
460-00-10505068-1,2022/4/13,0.040155791
460-00-10505068-2,2022/4/13,0.051351091
460-00-10505068-3,2022/4/13,0.076873964
460-00-10505085-1,2022/4/13,0.00145554
460-00-10505085-2,2022/4/13,0.00444069
460-00-10505085-3,2022/4/13,0.014659313
460-00-10505086-2,2022/4/13,0.001620884
460-00-10505086-3,2022/4/13,0.006963693
460-00-10505087-1,2022/4/13,0.010595328
460-00-10505087-2,2022/4/13,0.00494029
460-00-10505087-3,2022/4/13,0.030668362
460-00-10505088-3,2022/4/13,0.008132596
460-00-10505089-1,2022/4/13,0.015961914
460-00-10505089-2,2022/4/13,0.007282557
460-00-10505089-3,2022/4/13,0.00573945
460-00-10505090-1,2022/4/13,0.005641095
460-00-10505090-3,2022/4/13,0.007909981
460-00-10505096-2,2022/4/13,0.0061714
460-00-10505096-3,2022/4/13,0.006678304
460-00-10505097-1,2022/4/13,0.002107235
460-00-10505097-2,2022/4/13,0.003209358
460-00-10505098-1,2022/4/13,0.016911124
460-00-10505098-2,2022/4/13,0.026377524
460-00-10505099-1,2022/4/13,0.005886595
460-00-10505099-2,2022/4/13,0.007013265
460-00-10505100-1,2022/4/13,0.002299427
460-00-10505100-2,2022/4/13,0.003419514
460-00-10505101-1,2022/4/13,0.031024581
460-00-10505101-2,2022/4/13,0.025014319
460-00-10505101-3,2022/4/13,0.051402713
460-00-10505102-1,2022/4/13,0.036509197
460-00-10505102-2,2022/4/13,0.007312351
460-00-10505102-3,2022/4/13,0.007335277
460-00-10505106-1,2022/4/13,0.005529864
460-00-10505106-2,2022/4/13,0.007079942
460-00-10505106-3,2022/4/13,0.017175319
460-00-10505112-1,2022/4/13,0.006509702
460-00-10505112-2,2022/4/13,0.03414947
460-00-10505121-1,2022/4/13,0.006138781
460-00-10505121-2,2022/4/13,0.003390584
460-00-10505122-1,2022/4/13,0.040036924
460-00-10505122-2,2022/4/13,0.075726202
460-00-10505122-3,2022/4/13,0.01544192
460-00-10505124-1,2022/4/13,0.120378436
460-00-10505124-2,2022/4/13,0.266895577
460-00-10505129-1,2022/4/13,0.075908475
460-00-10505129-2,2022/4/13,0.050661908
460-00-10505129-3,2022/4/13,0.074389002
460-00-10505132-1,2022/4/13,0.053510665
460-00-10505132-2,2022/4/13,0.067841645
460-00-10505132-3,2022/4/13,0.063343962
460-00-10505134-1,2022/4/13,0.04436996
460-00-10505134-2,2022/4/13,0.031233472
460-00-10505192-1,2022/4/13,0.133955676
460-00-10505192-2,2022/4/13,0.092230125
460-00-10505192-3,2022/4/13,0.137096654
460-00-10505209-1,2022/4/13,0.020803244
460-00-10505209-2,2022/4/13,0.103803126
460-00-10505209-3,2022/4/13,0.10602923
460-00-10505065-1,2022/4/14,0.16055794
460-00-10505065-2,2022/4/14,0.157676683
460-00-10505065-3,2022/4/14,0.15347385
460-00-10505068-1,2022/4/14,0.036559081
460-00-10505068-2,2022/4/14,0.036931718
460-00-10505068-3,2022/4/14,0.06069501
460-00-10505085-1,2022/4/14,0.001829457
460-00-10505085-2,2022/4/14,0.005794083
460-00-10505085-3,2022/4/14,0.018572424
460-00-10505086-2,2022/4/14,0.001272728
460-00-10505086-3,2022/4/14,0.005116087
460-00-10505087-1,2022/4/14,0.009262319
460-00-10505087-2,2022/4/14,0.005307661
460-00-10505087-3,2022/4/14,0.022124174
460-00-10505088-3,2022/4/14,0.008783822
460-00-10505089-1,2022/4/14,0.014853102
460-00-10505089-2,2022/4/14,0.007928941
460-00-10505089-3,2022/4/14,0.006275191
460-00-10505090-1,2022/4/14,0.006148284
460-00-10505090-3,2022/4/14,0.008691465
460-00-10505096-2,2022/4/14,0.006259105
460-00-10505096-3,2022/4/14,0.013207256
460-00-10505097-1,2022/4/14,0.002743457
460-00-10505097-2,2022/4/14,0.005199601
460-00-10505098-1,2022/4/14,0.015292681
460-00-10505098-2,2022/4/14,0.011628087
460-00-10505099-1,2022/4/14,0.004775871
460-00-10505099-2,2022/4/14,0.006645788
460-00-10505100-1,2022/4/14,0.004028982
460-00-10505100-2,2022/4/14,0.004483183
460-00-10505101-1,2022/4/14,0.036457358
460-00-10505101-2,2022/4/14,0.032084783
460-00-10505101-3,2022/4/14,0.046894281
460-00-10505102-1,2022/4/14,0.035157445
460-00-10505102-2,2022/4/14,0.009988361
460-00-10505102-3,2022/4/14,0.010696229
460-00-10505106-1,2022/4/14,0.003168266
460-00-10505106-2,2022/4/14,0.005011004
460-00-10505106-3,2022/4/14,0.013048877
460-00-10505112-1,2022/4/14,0.00708627
460-00-10505112-2,2022/4/14,0.031074879
460-00-10505121-1,2022/4/14,0.007083892
460-00-10505121-2,2022/4/14,0.003026106
460-00-10505122-1,2022/4/14,0.033521585
460-00-10505122-2,2022/4/14,0.061361479
460-00-10505122-3,2022/4/14,0.008226471
460-00-10505124-1,2022/4/14,0.187883021
460-00-10505124-2,2022/4/14,0.326689146
460-00-10505129-1,2022/4/14,0.074072792
460-00-10505129-2,2022/4/14,0.036967135
460-00-10505129-3,2022/4/14,0.066074675
460-00-10505132-1,2022/4/14,0.048190989
460-00-10505132-2,2022/4/14,0.064886765
460-00-10505132-3,2022/4/14,0.072390965
460-00-10505134-1,2022/4/14,0.046844965
460-00-10505134-2,2022/4/14,0.039598699
460-00-10505192-1,2022/4/14,0.136706892
460-00-10505192-2,2022/4/14,0.087374096
460-00-10505192-3,2022/4/14,0.127063748
460-00-10505209-1,2022/4/14,0.020922141
460-00-10505209-2,2022/4/14,0.126736797
460-00-10505209-3,2022/4/14,0.127661834
460-00-10505065-1,2022/4/15,0.157736675
460-00-10505065-2,2022/4/15,0.155362954
460-00-10505065-3,2022/4/15,0.14218672
460-00-10505068-1,2022/4/15,0.035509876
460-00-10505068-2,2022/4/15,0.031471476
460-00-10505068-3,2022/4/15,0.071486275
460-00-10505085-1,2022/4/15,0.002663951
460-00-10505085-2,2022/4/15,0.005485932
460-00-10505085-3,2022/4/15,0.020953958
460-00-10505086-2,2022/4/15,0.001877565
460-00-10505086-3,2022/4/15,0.009166376
460-00-10505087-1,2022/4/15,0.012731043
460-00-10505087-2,2022/4/15,0.004944713
460-00-10505087-3,2022/4/15,0.025089626
460-00-10505088-3,2022/4/15,0.007850418
460-00-10505089-1,2022/4/15,0.011540998
460-00-10505089-2,2022/4/15,0.009638005
460-00-10505089-3,2022/4/15,0.007520093
460-00-10505090-1,2022/4/15,0.006647028
460-00-10505090-3,2022/4/15,0.009881422
460-00-10505096-2,2022/4/15,0.005964362
460-00-10505096-3,2022/4/15,0.010544867
460-00-10505097-1,2022/4/15,0.003502013
460-00-10505097-2,2022/4/15,0.004136064
460-00-10505098-1,2022/4/15,0.019495921
460-00-10505098-2,2022/4/15,0.02947341
460-00-10505099-1,2022/4/15,0.005923632
460-00-10505099-2,2022/4/15,0.006610698
460-00-10505100-1,2022/4/15,0.004041995
460-00-10505100-2,2022/4/15,0.005299907
460-00-10505101-1,2022/4/15,0.040833696
460-00-10505101-2,2022/4/15,0.035946315
460-00-10505101-3,2022/4/15,0.051516646
460-00-10505102-1,2022/4/15,0.029507842
460-00-10505102-2,2022/4/15,0.00671248
460-00-10505102-3,2022/4/15,0.008951511
460-00-10505106-1,2022/4/15,0.003974781
460-00-10505106-2,2022/4/15,0.006533036
460-00-10505106-3,2022/4/15,0.012001344
460-00-10505112-1,2022/4/15,0.007248667
460-00-10505112-2,2022/4/15,0.031454313
460-00-10505121-1,2022/4/15,0.008459083
460-00-10505121-2,2022/4/15,0.004273724
460-00-10505122-1,2022/4/15,0.030630468
460-00-10505122-2,2022/4/15,0.059408278
460-00-10505122-3,2022/4/15,0.00960093
460-00-10505124-1,2022/4/15,0.145012753
460-00-10505124-2,2022/4/15,0.289294352
460-00-10505129-1,2022/4/15,0.083577847
460-00-10505129-2,2022/4/15,0.044618365
460-00-10505129-3,2022/4/15,0.06190639
460-00-10505132-1,2022/4/15,0.048318239
460-00-10505132-2,2022/4/15,0.063438907
460-00-10505132-3,2022/4/15,0.068054859
460-00-10505134-1,2022/4/15,0.042348944
460-00-10505134-2,2022/4/15,0.034433135
460-00-10505192-1,2022/4/15,0.116818318
460-00-10505192-2,2022/4/15,0.079529661
460-00-10505192-3,2022/4/15,0.119458769
460-00-10505209-1,2022/4/15,0.018724459
460-00-10505209-2,2022/4/15,0.110248263
460-00-10505209-3,2022/4/15,0.120355345
460-00-10505065-1,2022/4/16,0.182987048
460-00-10505065-2,2022/4/16,0.170528539
460-00-10505065-3,2022/4/16,0.166485111
460-00-10505068-1,2022/4/16,0.042975553
460-00-10505068-2,2022/4/16,0.033562643
460-00-10505068-3,2022/4/16,0.083401007
460-00-10505085-1,2022/4/16,0.004009682
460-00-10505085-2,2022/4/16,0.005599788
460-00-10505085-3,2022/4/16,0.028685969
460-00-10505086-2,2022/4/16,0.001557688
460-00-10505086-3,2022/4/16,0.012248401
460-00-10505087-1,2022/4/16,0.011396399
460-00-10505087-2,2022/4/16,0.005044385
460-00-10505087-3,2022/4/16,0.037863625
460-00-10505088-3,2022/4/16,0.011539
460-00-10505089-1,2022/4/16,0.014985731
460-00-10505089-2,2022/4/16,0.011265881
460-00-10505089-3,2022/4/16,0.014838129
460-00-10505090-1,2022/4/16,0.007511812
460-00-10505090-3,2022/4/16,0.008923018
460-00-10505096-2,2022/4/16,0.008070791
460-00-10505096-3,2022/4/16,0.011559102
460-00-10505097-1,2022/4/16,0.004454032
460-00-10505097-2,2022/4/16,0.004308275
460-00-10505098-1,2022/4/16,0.020194796
460-00-10505098-2,2022/4/16,0.017421836
460-00-10505099-1,2022/4/16,0.009862934
460-00-10505099-2,2022/4/16,0.006255835
460-00-10505100-1,2022/4/16,0.003962283
460-00-10505100-2,2022/4/16,0.005948571
460-00-10505101-1,2022/4/16,0.049410949
460-00-10505101-2,2022/4/16,0.03088853
460-00-10505101-3,2022/4/16,0.062684034
460-00-10505102-1,2022/4/16,0.031850929
460-00-10505102-2,2022/4/16,0.01112926
460-00-10505102-3,2022/4/16,0.011254463
460-00-10505106-1,2022/4/16,0.003404316
460-00-10505106-2,2022/4/16,0.003460793
460-00-10505106-3,2022/4/16,0.012424636
460-00-10505112-1,2022/4/16,0.006619094
460-00-10505112-2,2022/4/16,0.026088079
460-00-10505121-1,2022/4/16,0.014107151
460-00-10505121-2,2022/4/16,0.00644536
460-00-10505122-1,2022/4/16,0.022694273
460-00-10505122-2,2022/4/16,0.039613789
460-00-10505122-3,2022/4/16,0.007239579
460-00-10505124-1,2022/4/16,0.138865379
460-00-10505124-2,2022/4/16,0.281205454
460-00-10505129-1,2022/4/16,0.084615243
460-00-10505129-2,2022/4/16,0.065829159
460-00-10505129-3,2022/4/16,0.098992245
460-00-10505132-1,2022/4/16,0.051459762
460-00-10505132-2,2022/4/16,0.071940603
460-00-10505132-3,2022/4/16,0.050427629
460-00-10505134-1,2022/4/16,0.060135636
460-00-10505134-2,2022/4/16,0.041349255
460-00-10505192-1,2022/4/16,0.107045911
460-00-10505192-2,2022/4/16,0.064837883
460-00-10505192-3,2022/4/16,0.111126848
460-00-10505209-1,2022/4/16,0.02617665
460-00-10505209-2,2022/4/16,0.090964013
460-00-10505209-3,2022/4/16,0.132670709
460-00-10505065-1,2022/4/17,0.155187022
460-00-10505065-2,2022/4/17,0.146628711
460-00-10505065-3,2022/4/17,0.138854925
460-00-10505068-1,2022/4/17,0.042213827
460-00-10505068-2,2022/4/17,0.03437438
460-00-10505068-3,2022/4/17,0.069982802
460-00-10505085-1,2022/4/17,0.003784861
460-00-10505085-2,2022/4/17,0.015233405
460-00-10505085-3,2022/4/17,0.039661399
460-00-10505086-2,2022/4/17,0.004674548
460-00-10505086-3,2022/4/17,0.016718481
460-00-10505087-1,2022/4/17,0.019815873
460-00-10505087-2,2022/4/17,0.007266588
460-00-10505087-3,2022/4/17,0.03037225
460-00-10505088-3,2022/4/17,0.009199559
460-00-10505089-1,2022/4/17,0.009834974
460-00-10505089-2,2022/4/17,0.009934295
460-00-10505089-3,2022/4/17,0.010333866
460-00-10505090-1,2022/4/17,0.009382114
460-00-10505090-3,2022/4/17,0.008608424
460-00-10505096-2,2022/4/17,0.007719262
460-00-10505096-3,2022/4/17,0.016663935
460-00-10505097-1,2022/4/17,0.002884941
460-00-10505097-2,2022/4/17,0.00546719
460-00-10505098-1,2022/4/17,0.026992185
460-00-10505098-2,2022/4/17,0.013889748
460-00-10505099-1,2022/4/17,0.008732615
460-00-10505099-2,2022/4/17,0.006122262
460-00-10505100-1,2022/4/17,0.003744475
460-00-10505100-2,2022/4/17,0.005095484
460-00-10505101-1,2022/4/17,0.06884915
460-00-10505101-2,2022/4/17,0.054984737
460-00-10505101-3,2022/4/17,0.057814956
460-00-10505102-1,2022/4/17,0.025922823
460-00-10505102-2,2022/4/17,0.007744986
460-00-10505102-3,2022/4/17,0.01008654
460-00-10505106-1,2022/4/17,0.002666484
460-00-10505106-2,2022/4/17,0.003850241
460-00-10505106-3,2022/4/17,0.008377609
460-00-10505112-1,2022/4/17,0.006599031
460-00-10505112-2,2022/4/17,0.033069918
460-00-10505121-1,2022/4/17,0.010175754
460-00-10505121-2,2022/4/17,0.004260872
460-00-10505122-1,2022/4/17,0.028877244
460-00-10505122-2,2022/4/17,0.049280648
460-00-10505122-3,2022/4/17,0.011382668
460-00-10505124-1,2022/4/17,0.097741983
460-00-10505124-2,2022/4/17,0.260444693
460-00-10505129-1,2022/4/17,0.086825114
460-00-10505129-2,2022/4/17,0.036483958
460-00-10505129-3,2022/4/17,0.088192699
460-00-10505132-1,2022/4/17,0.056518678
460-00-10505132-2,2022/4/17,0.077794055
460-00-10505132-3,2022/4/17,0.061168817
460-00-10505134-1,2022/4/17,0.059527992
460-00-10505134-2,2022/4/17,0.046661417
460-00-10505192-1,2022/4/17,0.106711434
460-00-10505192-2,2022/4/17,0.068802293
460-00-10505192-3,2022/4/17,0.095880425
460-00-10505209-1,2022/4/17,0.027565254
460-00-10505209-2,2022/4/17,0.109654898
460-00-10505209-3,2022/4/17,0.131376468
460-00-10505065-1,2022/4/18,0.153919737
460-00-10505065-2,2022/4/18,0.147335234
460-00-10505065-3,2022/4/18,0.140400109
460-00-10505068-1,2022/4/18,0.03540786
460-00-10505068-2,2022/4/18,0.034440355
460-00-10505068-3,2022/4/18,0.061693985
460-00-10505085-1,2022/4/18,0.002100341
460-00-10505085-2,2022/4/18,0.007211879
460-00-10505085-3,2022/4/18,0.029056756
460-00-10505086-2,2022/4/18,0.001324958
460-00-10505086-3,2022/4/18,0.005883225
460-00-10505087-1,2022/4/18,0.011482937
460-00-10505087-2,2022/4/18,0.006425492
460-00-10505087-3,2022/4/18,0.025118712
460-00-10505088-3,2022/4/18,0.007272602
460-00-10505089-1,2022/4/18,0.010879807
460-00-10505089-2,2022/4/18,0.009921385
460-00-10505089-3,2022/4/18,0.008036384
460-00-10505090-1,2022/4/18,0.008030758
460-00-10505090-3,2022/4/18,0.010057321
460-00-10505096-2,2022/4/18,0.00566308
460-00-10505096-3,2022/4/18,0.009883598
460-00-10505097-1,2022/4/18,0.003372655
460-00-10505097-2,2022/4/18,0.004473327
460-00-10505098-1,2022/4/18,0.018863759
460-00-10505098-2,2022/4/18,0.016708984
460-00-10505099-1,2022/4/18,0.007708707
460-00-10505099-2,2022/4/18,0.008402643
460-00-10505100-1,2022/4/18,0.003885961
460-00-10505100-2,2022/4/18,0.005836861
460-00-10505101-1,2022/4/18,0.032557343
460-00-10505101-2,2022/4/18,0.027455706
460-00-10505101-3,2022/4/18,0.046067589
460-00-10505102-1,2022/4/18,0.028637375
460-00-10505102-2,2022/4/18,0.022429224
460-00-10505102-3,2022/4/18,0.019867876
460-00-10505106-1,2022/4/18,0.00620517
460-00-10505106-2,2022/4/18,0.006443678
460-00-10505106-3,2022/4/18,0.010852662
460-00-10505112-1,2022/4/18,0.007133855
460-00-10505112-2,2022/4/18,0.041576576
460-00-10505121-1,2022/4/18,0.004521773
460-00-10505121-2,2022/4/18,0.003986404
460-00-10505122-1,2022/4/18,0.019219769
460-00-10505122-2,2022/4/18,0.050899959
460-00-10505122-3,2022/4/18,0.009387261
460-00-10505124-1,2022/4/18,0.128027615
460-00-10505124-2,2022/4/18,0.256876269
460-00-10505129-1,2022/4/18,0.071682709
460-00-10505129-2,2022/4/18,0.035528562
460-00-10505129-3,2022/4/18,0.065608838
460-00-10505132-1,2022/4/18,0.058221483
460-00-10505132-2,2022/4/18,0.070533441
460-00-10505132-3,2022/4/18,0.086234478
460-00-10505134-1,2022/4/18,0.053541333
460-00-10505134-2,2022/4/18,0.02812753
460-00-10505192-1,2022/4/18,0.10858349
460-00-10505192-2,2022/4/18,0.076500961
460-00-10505192-3,2022/4/18,0.103706181
460-00-10505209-1,2022/4/18,0.024870148
460-00-10505209-2,2022/4/18,0.106576981
460-00-10505209-3,2022/4/18,0.116398748
460-00-10505065-1,2022/4/19,0.14691557
460-00-10505065-2,2022/4/19,0.136060078
460-00-10505065-3,2022/4/19,0.128177604
460-00-10505068-1,2022/4/19,0.038911839
460-00-10505068-2,2022/4/19,0.035459317
460-00-10505068-3,2022/4/19,0.066277834
460-00-10505085-1,2022/4/19,0.001342543
460-00-10505085-2,2022/4/19,0.013203799
460-00-10505085-3,2022/4/19,0.020747147
460-00-10505086-2,2022/4/19,0.001425657
460-00-10505086-3,2022/4/19,0.008316335
460-00-10505087-1,2022/4/19,0.015107868
460-00-10505087-2,2022/4/19,0.005729017
460-00-10505087-3,2022/4/19,0.024730046
460-00-10505088-3,2022/4/19,0.008430842
460-00-10505089-1,2022/4/19,0.014568648
460-00-10505089-2,2022/4/19,0.009785904
460-00-10505089-3,2022/4/19,0.007397293
460-00-10505090-1,2022/4/19,0.008789209
460-00-10505090-3,2022/4/19,0.011436891
460-00-10505096-2,2022/4/19,0.005344208
460-00-10505096-3,2022/4/19,0.010339518
460-00-10505097-1,2022/4/19,0.003146115
460-00-10505097-2,2022/4/19,0.003888843
460-00-10505098-1,2022/4/19,0.017598774
460-00-10505098-2,2022/4/19,0.012678623
460-00-10505099-1,2022/4/19,0.009484747
460-00-10505099-2,2022/4/19,0.006716112
460-00-10505100-1,2022/4/19,0.004354687
460-00-10505100-2,2022/4/19,0.006921649
460-00-10505101-1,2022/4/19,0.06225883
460-00-10505101-2,2022/4/19,0.05702235
460-00-10505101-3,2022/4/19,0.066771445
460-00-10505102-1,2022/4/19,0.02788296
460-00-10505102-2,2022/4/19,0.018328136
460-00-10505102-3,2022/4/19,0.007682569
460-00-10505106-1,2022/4/19,0.003783866
460-00-10505106-2,2022/4/19,0.00406534
460-00-10505106-3,2022/4/19,0.014958374
460-00-10505112-1,2022/4/19,0.006812537
460-00-10505112-2,2022/4/19,0.031716918
460-00-10505121-1,2022/4/19,0.005366735
460-00-10505121-2,2022/4/19,0.004810355
460-00-10505122-1,2022/4/19,0.029894065
460-00-10505122-2,2022/4/19,0.050587378
460-00-10505122-3,2022/4/19,0.009337596
460-00-10505124-1,2022/4/19,0.125004858
460-00-10505124-2,2022/4/19,0.262224624
460-00-10505129-1,2022/4/19,0.067014985
460-00-10505129-2,2022/4/19,0.036686303
460-00-10505129-3,2022/4/19,0.064788439
460-00-10505132-1,2022/4/19,0.058397507
460-00-10505132-2,2022/4/19,0.063046545
460-00-10505132-3,2022/4/19,0.071274558
460-00-10505134-1,2022/4/19,0.056997776
460-00-10505134-2,2022/4/19,0.039499449
